provinsi,daerah,jenis,tahun,pengeluaran,pengeluaran_kategori,cluster
kep._riau,PERKOTAAN,TOTAL,2014.0,1326239.499999999,Sangat Tinggi,0
kep._riau,PERKOTAAN,TOTAL,2015.0,1326239.499999999,Sangat Tinggi,0
kep._riau,PERKOTAAN,TOTAL,2016.0,1326239.499999999,Sangat Tinggi,0
kep._riau,PERKOTAAN,TOTAL,2017.0,1326239.499999999,Sangat Tinggi,0
kep._riau,PERKOTAAN,TOTAL,2018.0,1326239.499999999,Sangat Tinggi,0
kep._riau,PERKOTAAN,TOTAL,2019.0,1326239.499999999,Sangat Tinggi,0
kep._riau,PERKOTAAN,TOTAL,2020.0,1326239.499999999,Sangat Tinggi,0
kep._riau,PERKOTAAN,TOTAL,2021.0,1326239.499999999,Sangat Tinggi,0
kep._riau,PERKOTAAN,TOTAL,2022.0,1326239.499999999,Sangat Tinggi,0
kep._riau,PERDESAANPERKOTAAN,MAKANAN,2011.0,431248.0,Sedang,2
kep._riau,PERDESAANPERKOTAAN,MAKANAN,2012.0,470371.0,Sedang,2
kep._riau,PERDESAANPERKOTAAN,MAKANAN,2013.0,508569.0,Sedang,2
kep._riau,PERDESAANPERKOTAAN,MAKANAN,2014.0,574814.0,Tinggi,1
kep._riau,PERDESAANPERKOTAAN,MAKANAN,2015.0,602071.0,Tinggi,1
kep._riau,PERDESAANPERKOTAAN,MAKANAN,2016.0,681525.0,Tinggi,1
kep._riau,PERDESAANPERKOTAAN,MAKANAN,2017.0,759543.0,Sangat Tinggi,1
kep._riau,PERDESAANPERKOTAAN,MAKANAN,2018.0,747943.0,Tinggi,1
kep._riau,PERDESAANPERKOTAAN,MAKANAN,2019.0,789056.0,Sangat Tinggi,1
kep._riau,PERDESAANPERKOTAAN,MAKANAN,2020.0,800424.0,Sangat Tinggi,1
kep._riau,PERDESAANPERKOTAAN,MAKANAN,2021.0,828206.0,Sangat Tinggi,1
kep._riau,PERDESAANPERKOTAAN,MAKANAN,2022.0,846221.0,Sangat Tinggi,0
kep._riau,PERDESAANPERKOTAAN,NONMAKANAN,2011.0,473543.0,Sedang,2
kep._riau,PERDESAANPERKOTAAN,NONMAKANAN,2012.0,527422.0,Tinggi,2
kep._riau,PERDESAANPERKOTAAN,NONMAKANAN,2013.0,591696.0,Tinggi,2
kep._riau,PERDESAANPERKOTAAN,NONMAKANAN,2014.0,696748.0,Tinggi,1
kep._riau,PERDESAANPERKOTAAN,NONMAKANAN,2015.0,742641.0,Tinggi,1
kep._riau,PERDESAANPERKOTAAN,NONMAKANAN,2016.0,783597.0,Sangat Tinggi,1
kep._riau,PERDESAANPERKOTAAN,NONMAKANAN,2017.0,805333.0,Sangat Tinggi,1
kep._riau,PERDESAANPERKOTAAN,NONMAKANAN,2018.0,826447.0,Sangat Tinggi,1
kep._riau,PERDESAANPERKOTAAN,NONMAKANAN,2019.0,989093.0,Sangat Tinggi,0
kep._riau,PERDESAANPERKOTAAN,NONMAKANAN,2020.0,973096.0,Sangat Tinggi,0
kep._riau,PERDESAANPERKOTAAN,NONMAKANAN,2021.0,1027089.0,Sangat Tinggi,0
kep._riau,PERDESAANPERKOTAAN,NONMAKANAN,2022.0,985478.0,Sangat Tinggi,0
kep._riau,PERDESAANPERKOTAAN,TOTAL,2011.0,904790.0,Sangat Tinggi,2
kep._riau,PERDESAANPERKOTAAN,TOTAL,2012.0,997793.0,Sangat Tinggi,0
kep._riau,PERDESAANPERKOTAAN,TOTAL,2013.0,1100265.0,Sangat Tinggi,0
kep._riau,PERDESAANPERKOTAAN,TOTAL,2014.0,1271562.0,Sangat Tinggi,0
kep._riau,PERDESAANPERKOTAAN,TOTAL,2015.0,1326239.499999999,Sangat Tinggi,0
kep._riau,PERDESAANPERKOTAAN,TOTAL,2016.0,1326239.499999999,Sangat Tinggi,0
kep._riau,PERDESAANPERKOTAAN,TOTAL,2017.0,1326239.499999999,Sangat Tinggi,0
kep._riau,PERDESAANPERKOTAAN,TOTAL,2018.0,1326239.499999999,Sangat Tinggi,0
kep._riau,PERDESAANPERKOTAAN,TOTAL,2019.0,1326239.499999999,Sangat Tinggi,0
kep._riau,PERDESAANPERKOTAAN,TOTAL,2020.0,1326239.499999999,Sangat Tinggi,0
kep._riau,PERDESAANPERKOTAAN,TOTAL,2021.0,1326239.499999999,Sangat Tinggi,0
kep._riau,PERDESAANPERKOTAAN,TOTAL,2022.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERDESAAN,MAKANAN,2007.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,MAKANAN,2008.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,MAKANAN,2009.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,MAKANAN,2010.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,MAKANAN,2011.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,MAKANAN,2012.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,MAKANAN,2013.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,MAKANAN,2014.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,MAKANAN,2015.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,MAKANAN,2016.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,MAKANAN,2017.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,MAKANAN,2018.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,MAKANAN,2019.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,MAKANAN,2020.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,MAKANAN,2021.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,MAKANAN,2022.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,NONMAKANAN,2007.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,NONMAKANAN,2008.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,NONMAKANAN,2009.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,NONMAKANAN,2010.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,NONMAKANAN,2011.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,NONMAKANAN,2012.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,NONMAKANAN,2013.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,NONMAKANAN,2014.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,NONMAKANAN,2015.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,NONMAKANAN,2016.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,NONMAKANAN,2017.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,NONMAKANAN,2018.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,NONMAKANAN,2019.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,NONMAKANAN,2020.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,NONMAKANAN,2021.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,NONMAKANAN,2022.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,TOTAL,2007.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,TOTAL,2008.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,TOTAL,2009.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,TOTAL,2010.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,TOTAL,2011.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,TOTAL,2012.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,TOTAL,2013.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,TOTAL,2014.0,521232.5,Tinggi,2
dki_jakarta,PERDESAAN,TOTAL,2015.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,TOTAL,2016.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,TOTAL,2017.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,TOTAL,2018.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,TOTAL,2019.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,TOTAL,2020.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,TOTAL,2021.0,521232.5,Tinggi,1
dki_jakarta,PERDESAAN,TOTAL,2022.0,521232.5,Tinggi,1
dki_jakarta,PERKOTAAN,MAKANAN,2007.0,272821.0,Rendah,2
dki_jakarta,PERKOTAAN,MAKANAN,2008.0,313878.0,Rendah,2
dki_jakarta,PERKOTAAN,MAKANAN,2009.0,357934.0,Sedang,2
dki_jakarta,PERKOTAAN,MAKANAN,2010.0,398782.0,Sedang,2
dki_jakarta,PERKOTAAN,MAKANAN,2011.0,457669.0,Sedang,2
dki_jakarta,PERKOTAAN,MAKANAN,2012.0,519028.0,Sedang,2
dki_jakarta,PERKOTAAN,MAKANAN,2013.0,603269.0,Tinggi,2
dki_jakarta,PERKOTAAN,MAKANAN,2014.0,623186.0,Tinggi,1
dki_jakarta,PERKOTAAN,MAKANAN,2015.0,615486.0,Tinggi,1
dki_jakarta,PERKOTAAN,MAKANAN,2016.0,692206.0,Tinggi,1
dki_jakarta,PERKOTAAN,MAKANAN,2017.0,797828.0,Sangat Tinggi,1
dki_jakarta,PERKOTAAN,MAKANAN,2018.0,847846.0,Sangat Tinggi,1
dki_jakarta,PERKOTAAN,MAKANAN,2019.0,877448.0,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,MAKANAN,2020.0,944687.0,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,MAKANAN,2021.0,923932.0,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,MAKANAN,2022.0,953320.0,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,NONMAKANAN,2007.0,500586.0,Sedang,2
dki_jakarta,PERKOTAAN,NONMAKANAN,2008.0,549789.0,Tinggi,2
dki_jakarta,PERKOTAAN,NONMAKANAN,2009.0,580449.0,Tinggi,2
dki_jakarta,PERKOTAAN,NONMAKANAN,2010.0,625432.0,Tinggi,2
dki_jakarta,PERKOTAAN,NONMAKANAN,2011.0,898019.0,Sangat Tinggi,2
dki_jakarta,PERKOTAAN,NONMAKANAN,2012.0,884071.0,Sangat Tinggi,2
dki_jakarta,PERKOTAAN,NONMAKANAN,2013.0,925160.0,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,NONMAKANAN,2014.0,1085089.0,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,NONMAKANAN,2015.0,1157945.0,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,NONMAKANAN,2016.0,1184441.0,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,NONMAKANAN,2017.0,1199617.0,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,NONMAKANAN,2018.0,1191309.0,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,NONMAKANAN,2019.0,1278663.0,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,NONMAKANAN,2020.0,1313304.0,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,NONMAKANAN,2021.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,NONMAKANAN,2022.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,TOTAL,2007.0,773407.0,Sangat Tinggi,2
dki_jakarta,PERKOTAAN,TOTAL,2008.0,863667.0,Sangat Tinggi,2
dki_jakarta,PERKOTAAN,TOTAL,2009.0,938383.0,Sangat Tinggi,2
dki_jakarta,PERKOTAAN,TOTAL,2010.0,1024214.0,Sangat Tinggi,2
dki_jakarta,PERKOTAAN,TOTAL,2011.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,TOTAL,2012.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,TOTAL,2013.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,TOTAL,2014.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,TOTAL,2015.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,TOTAL,2016.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,TOTAL,2017.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,TOTAL,2018.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,TOTAL,2019.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,TOTAL,2020.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,TOTAL,2021.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERKOTAAN,TOTAL,2022.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,MAKANAN,2011.0,457669.0,Sedang,2
dki_jakarta,PERDESAANPERKOTAAN,MAKANAN,2012.0,519028.0,Sedang,2
dki_jakarta,PERDESAANPERKOTAAN,MAKANAN,2013.0,603269.0,Tinggi,2
dki_jakarta,PERDESAANPERKOTAAN,MAKANAN,2014.0,623186.0,Tinggi,1
dki_jakarta,PERDESAANPERKOTAAN,MAKANAN,2015.0,615486.0,Tinggi,1
dki_jakarta,PERDESAANPERKOTAAN,MAKANAN,2016.0,692207.0,Tinggi,1
dki_jakarta,PERDESAANPERKOTAAN,MAKANAN,2017.0,797828.0,Sangat Tinggi,1
dki_jakarta,PERDESAANPERKOTAAN,MAKANAN,2018.0,847846.0,Sangat Tinggi,1
dki_jakarta,PERDESAANPERKOTAAN,MAKANAN,2019.0,877448.0,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,MAKANAN,2020.0,944687.0,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,MAKANAN,2021.0,923932.0,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,MAKANAN,2022.0,953320.0,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,NONMAKANAN,2011.0,898019.0,Sangat Tinggi,2
dki_jakarta,PERDESAANPERKOTAAN,NONMAKANAN,2012.0,884071.0,Sangat Tinggi,2
dki_jakarta,PERDESAANPERKOTAAN,NONMAKANAN,2013.0,925160.0,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,NONMAKANAN,2014.0,1085089.0,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,NONMAKANAN,2015.0,1157945.0,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,NONMAKANAN,2016.0,1184441.0,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,NONMAKANAN,2017.0,1199617.0,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,NONMAKANAN,2018.0,1191309.0,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,NONMAKANAN,2019.0,1278663.0,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,NONMAKANAN,2020.0,1313304.0,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,NONMAKANAN,2021.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,NONMAKANAN,2022.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,TOTAL,2011.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,TOTAL,2012.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,TOTAL,2013.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,TOTAL,2014.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,TOTAL,2015.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,TOTAL,2016.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,TOTAL,2017.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,TOTAL,2018.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,TOTAL,2019.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,TOTAL,2020.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,TOTAL,2021.0,1326239.499999999,Sangat Tinggi,0
dki_jakarta,PERDESAANPERKOTAAN,TOTAL,2022.0,1326239.499999999,Sangat Tinggi,0
jawa_barat,PERDESAAN,MAKANAN,2007.0,185903.09999999998,Rendah,2
jawa_barat,PERDESAAN,MAKANAN,2008.0,185903.09999999998,Rendah,2
jawa_barat,PERDESAAN,MAKANAN,2009.0,192425.99999999994,Rendah,2
jawa_barat,PERDESAAN,MAKANAN,2010.0,222277.0,Rendah,2
jawa_barat,PERDESAAN,MAKANAN,2011.0,250476.0,Rendah,2
jawa_barat,PERDESAAN,MAKANAN,2012.0,265181.0,Rendah,2
jawa_barat,PERDESAAN,MAKANAN,2013.0,291786.0,Rendah,2
jawa_barat,PERDESAAN,MAKANAN,2014.0,328238.0,Rendah,2
jawa_barat,PERDESAAN,MAKANAN,2015.0,378794.0,Sedang,1
jawa_barat,PERDESAAN,MAKANAN,2016.0,395806.0,Sedang,1
jawa_barat,PERDESAAN,MAKANAN,2017.0,484115.0,Sedang,1
jawa_barat,PERDESAAN,MAKANAN,2018.0,529194.0,Tinggi,1
jawa_barat,PERDESAAN,MAKANAN,2019.0,533831.0,Tinggi,1
jawa_barat,PERDESAAN,MAKANAN,2020.0,568464.0,Tinggi,1
jawa_barat,PERDESAAN,MAKANAN,2021.0,602593.0,Tinggi,1
jawa_barat,PERDESAAN,MAKANAN,2022.0,630058.0,Tinggi,1
jawa_barat,PERDESAAN,NONMAKANAN,2007.0,185903.09999999998,Rendah,2
jawa_barat,PERDESAAN,NONMAKANAN,2008.0,185903.09999999998,Rendah,2
jawa_barat,PERDESAAN,NONMAKANAN,2009.0,185903.09999999998,Rendah,2
jawa_barat,PERDESAAN,NONMAKANAN,2010.0,185903.09999999998,Rendah,2
jawa_barat,PERDESAAN,NONMAKANAN,2011.0,185903.09999999998,Rendah,2
jawa_barat,PERDESAAN,NONMAKANAN,2012.0,185903.09999999998,Rendah,2
jawa_barat,PERDESAAN,NONMAKANAN,2013.0,185903.09999999998,Rendah,2
jawa_barat,PERDESAAN,NONMAKANAN,2014.0,232544.0,Rendah,2
jawa_barat,PERDESAAN,NONMAKANAN,2015.0,274900.0,Rendah,2
jawa_barat,PERDESAAN,NONMAKANAN,2016.0,298301.0,Rendah,1
jawa_barat,PERDESAAN,NONMAKANAN,2017.0,322523.0,Rendah,1
jawa_barat,PERDESAAN,NONMAKANAN,2018.0,357131.0,Sedang,1
jawa_barat,PERDESAAN,NONMAKANAN,2019.0,380464.0,Sedang,1
jawa_barat,PERDESAAN,NONMAKANAN,2020.0,409189.0,Sedang,1
jawa_barat,PERDESAAN,NONMAKANAN,2021.0,406828.0,Sedang,1
jawa_barat,PERDESAAN,NONMAKANAN,2022.0,426145.0,Sedang,1
jawa_barat,PERDESAAN,TOTAL,2007.0,257157.0,Rendah,2
jawa_barat,PERDESAAN,TOTAL,2008.0,280454.0,Rendah,2
jawa_barat,PERDESAAN,TOTAL,2009.0,324273.0,Rendah,2
jawa_barat,PERDESAAN,TOTAL,2010.0,367377.0,Sedang,2
jawa_barat,PERDESAAN,TOTAL,2011.0,419387.0,Sedang,2
jawa_barat,PERDESAAN,TOTAL,2012.0,431125.0,Sedang,2
jawa_barat,PERDESAAN,TOTAL,2013.0,469119.0,Sedang,2
jawa_barat,PERDESAAN,TOTAL,2014.0,560782.0,Tinggi,2
jawa_barat,PERDESAAN,TOTAL,2015.0,653694.0,Tinggi,1
jawa_barat,PERDESAAN,TOTAL,2016.0,694106.0,Tinggi,1
jawa_barat,PERDESAAN,TOTAL,2017.0,806638.0,Sangat Tinggi,1
jawa_barat,PERDESAAN,TOTAL,2018.0,886325.0,Sangat Tinggi,0
jawa_barat,PERDESAAN,TOTAL,2019.0,914296.0,Sangat Tinggi,0
jawa_barat,PERDESAAN,TOTAL,2020.0,977654.0,Sangat Tinggi,0
jawa_barat,PERDESAAN,TOTAL,2021.0,1009421.0,Sangat Tinggi,0
jawa_barat,PERDESAAN,TOTAL,2022.0,1056204.0,Sangat Tinggi,0
jawa_barat,PERKOTAAN,MAKANAN,2007.0,199577.0,Rendah,2
jawa_barat,PERKOTAAN,MAKANAN,2008.0,223205.00000000006,Rendah,2
jawa_barat,PERKOTAAN,MAKANAN,2009.0,239200.99999999994,Rendah,2
jawa_barat,PERKOTAAN,MAKANAN,2010.0,278285.0,Rendah,2
jawa_barat,PERKOTAAN,MAKANAN,2011.0,322195.0,Rendah,2
jawa_barat,PERKOTAAN,MAKANAN,2012.0,380259.0,Sedang,2
jawa_barat,PERKOTAAN,MAKANAN,2013.0,413777.0,Sedang,2
jawa_barat,PERKOTAAN,MAKANAN,2014.0,406530.0,Sedang,2
jawa_barat,PERKOTAAN,MAKANAN,2015.0,448748.0,Sedang,1
jawa_barat,PERKOTAAN,MAKANAN,2016.0,514628.0,Sedang,1
jawa_barat,PERKOTAAN,MAKANAN,2017.0,593467.0,Tinggi,1
jawa_barat,PERKOTAAN,MAKANAN,2018.0,626039.0,Tinggi,1
jawa_barat,PERKOTAAN,MAKANAN,2019.0,659200.0,Tinggi,1
jawa_barat,PERKOTAAN,MAKANAN,2020.0,682461.0,Tinggi,1
jawa_barat,PERKOTAAN,MAKANAN,2021.0,698336.0,Tinggi,1
jawa_barat,PERKOTAAN,MAKANAN,2022.0,729521.0,Tinggi,1
jawa_barat,PERKOTAAN,NONMAKANAN,2007.0,244837.0,Rendah,2
jawa_barat,PERKOTAAN,NONMAKANAN,2008.0,255333.0,Rendah,2
jawa_barat,PERKOTAAN,NONMAKANAN,2009.0,289004.0,Rendah,2
jawa_barat,PERKOTAAN,NONMAKANAN,2010.0,293690.0,Rendah,2
jawa_barat,PERKOTAAN,NONMAKANAN,2011.0,385386.0,Sedang,2
jawa_barat,PERKOTAAN,NONMAKANAN,2012.0,385707.0,Sedang,2
jawa_barat,PERKOTAAN,NONMAKANAN,2013.0,447852.0,Sedang,2
jawa_barat,PERKOTAAN,NONMAKANAN,2014.0,505206.0,Sedang,2
jawa_barat,PERKOTAAN,NONMAKANAN,2015.0,566242.0,Tinggi,1
jawa_barat,PERKOTAAN,NONMAKANAN,2016.0,599330.0,Tinggi,1
jawa_barat,PERKOTAAN,NONMAKANAN,2017.0,625683.0,Tinggi,1
jawa_barat,PERKOTAAN,NONMAKANAN,2018.0,707932.0,Tinggi,1
jawa_barat,PERKOTAAN,NONMAKANAN,2019.0,715976.0,Tinggi,1
jawa_barat,PERKOTAAN,NONMAKANAN,2020.0,748323.0,Tinggi,1
jawa_barat,PERKOTAAN,NONMAKANAN,2021.0,776090.0,Sangat Tinggi,1
jawa_barat,PERKOTAAN,NONMAKANAN,2022.0,810707.0,Sangat Tinggi,1
jawa_barat,PERKOTAAN,TOTAL,2007.0,444414.0,Sedang,2
jawa_barat,PERKOTAAN,TOTAL,2008.0,478538.0,Sedang,2
jawa_barat,PERKOTAAN,TOTAL,2009.0,528206.0,Tinggi,2
jawa_barat,PERKOTAAN,TOTAL,2010.0,571975.0,Tinggi,2
jawa_barat,PERKOTAAN,TOTAL,2011.0,707581.0,Tinggi,2
jawa_barat,PERKOTAAN,TOTAL,2012.0,765967.0,Sangat Tinggi,2
jawa_barat,PERKOTAAN,TOTAL,2013.0,861629.0,Sangat Tinggi,1
jawa_barat,PERKOTAAN,TOTAL,2014.0,911736.0,Sangat Tinggi,0
jawa_barat,PERKOTAAN,TOTAL,2015.0,1014991.0,Sangat Tinggi,0
jawa_barat,PERKOTAAN,TOTAL,2016.0,1113959.0,Sangat Tinggi,0
jawa_barat,PERKOTAAN,TOTAL,2017.0,1219151.0,Sangat Tinggi,0
jawa_barat,PERKOTAAN,TOTAL,2018.0,1326239.499999999,Sangat Tinggi,0
jawa_barat,PERKOTAAN,TOTAL,2019.0,1326239.499999999,Sangat Tinggi,0
jawa_barat,PERKOTAAN,TOTAL,2020.0,1326239.499999999,Sangat Tinggi,0
jawa_barat,PERKOTAAN,TOTAL,2021.0,1326239.499999999,Sangat Tinggi,0
jawa_barat,PERKOTAAN,TOTAL,2022.0,1326239.499999999,Sangat Tinggi,0
jawa_barat,PERDESAANPERKOTAAN,MAKANAN,2011.0,297590.0,Rendah,2
jawa_barat,PERDESAANPERKOTAAN,MAKANAN,2012.0,340757.0,Rendah,2
jawa_barat,PERDESAANPERKOTAAN,MAKANAN,2013.0,371881.0,Sedang,2
jawa_barat,PERDESAANPERKOTAAN,MAKANAN,2014.0,380224.0,Sedang,2
jawa_barat,PERDESAANPERKOTAAN,MAKANAN,2015.0,425883.0,Sedang,1
jawa_barat,PERDESAANPERKOTAAN,MAKANAN,2016.0,477814.0,Sedang,1
jawa_barat,PERDESAANPERKOTAAN,MAKANAN,2017.0,562766.0,Tinggi,1
jawa_barat,PERDESAANPERKOTAAN,MAKANAN,2018.0,600966.0,Tinggi,1
jawa_barat,PERDESAANPERKOTAAN,MAKANAN,2019.0,629740.0,Tinggi,1
jawa_barat,PERDESAANPERKOTAAN,MAKANAN,2020.0,655838.0,Tinggi,1
jawa_barat,PERDESAANPERKOTAAN,MAKANAN,2021.0,677382.0,Tinggi,1
jawa_barat,PERDESAANPERKOTAAN,MAKANAN,2022.0,708389.0,Tinggi,1
jawa_barat,PERDESAANPERKOTAAN,NONMAKANAN,2011.0,311118.0,Rendah,2
jawa_barat,PERDESAANPERKOTAAN,NONMAKANAN,2012.0,310270.0,Rendah,2
jawa_barat,PERDESAANPERKOTAAN,NONMAKANAN,2013.0,354946.0,Sedang,2
jawa_barat,PERDESAANPERKOTAAN,NONMAKANAN,2014.0,413592.0,Sedang,2
jawa_barat,PERDESAANPERKOTAAN,NONMAKANAN,2015.0,471012.0,Sedang,1
jawa_barat,PERDESAANPERKOTAAN,NONMAKANAN,2016.0,506063.0,Sedang,1
jawa_barat,PERDESAANPERKOTAAN,NONMAKANAN,2017.0,540570.0,Tinggi,1
jawa_barat,PERDESAANPERKOTAAN,NONMAKANAN,2018.0,617111.0,Tinggi,1
jawa_barat,PERDESAANPERKOTAAN,NONMAKANAN,2019.0,637135.0,Tinggi,1
jawa_barat,PERDESAANPERKOTAAN,NONMAKANAN,2020.0,669121.0,Tinggi,1
jawa_barat,PERDESAANPERKOTAAN,NONMAKANAN,2021.0,695276.0,Tinggi,1
jawa_barat,PERDESAANPERKOTAAN,NONMAKANAN,2022.0,729004.0,Tinggi,1
jawa_barat,PERDESAANPERKOTAAN,TOTAL,2011.0,608708.0,Tinggi,2
jawa_barat,PERDESAANPERKOTAAN,TOTAL,2012.0,651026.0,Tinggi,2
jawa_barat,PERDESAANPERKOTAAN,TOTAL,2013.0,726828.0,Tinggi,2
jawa_barat,PERDESAANPERKOTAAN,TOTAL,2014.0,793816.0,Sangat Tinggi,1
jawa_barat,PERDESAANPERKOTAAN,TOTAL,2015.0,896895.0,Sangat Tinggi,0
jawa_barat,PERDESAANPERKOTAAN,TOTAL,2016.0,983877.0,Sangat Tinggi,0
jawa_barat,PERDESAANPERKOTAAN,TOTAL,2017.0,1103337.0,Sangat Tinggi,0
jawa_barat,PERDESAANPERKOTAAN,TOTAL,2018.0,1218079.0,Sangat Tinggi,0
jawa_barat,PERDESAANPERKOTAAN,TOTAL,2019.0,1266876.0,Sangat Tinggi,0
jawa_barat,PERDESAANPERKOTAAN,TOTAL,2020.0,1324959.0,Sangat Tinggi,0
